id,imageUrl,rating,voteCount,country,language,keywords,plot,cast,crew
tt0013442,https://m.media-amazon.com/images/M/MV5BNDg1OTI1M2MtMTVlMS00ZjFhLTgyMTAtYjIzOWUwZTkyZWE5XkEyXkFqcGc@._V1_.jpg,7.8,117734,DE,"('de',)","[""vampire"", ""expressionism"", ""gothic"", ""monster"", ""19th century"", ""castle"", ""fang marks"", ""vampire bite marks on neck"", ""carrying a coffin"", ""germany"", ""1830s"", ""monster movie"", ""nocturnal"", ""nocturnal creature"", ""coffin filled with dirt"", ""creepy neighbor"", ""lured into a trap"", ""pointy ears"", ""transylvania"", ""europe"", ""horror icon"", ""vampire horror"", ""death"", ""self sacrifice"", ""based on novel"", ""nosferatu"", ""supernatural power"", ""sleeping in a coffin"", ""plague"", ""eerie"", ""asylum inmate"", ""shadow"", ""abandoned warehouse"", ""master servant relationship"", ""stop motion scene"", ""burial at sea"", ""falling off a ship"", ""sea captain"", ""new neighbor"", ""crowing rooster"", ""reference to paracelsus"", ""occult"", ""silhouette"", ""sea voyage"", ""striped hyena"", ""bloodsucker"", ""buying a house"", ""hooked nose"", ""villain"", ""dark fantasy"", ""loose adaptation"", ""husband away"", ""traveling alone"", ""vampire castle"", ""vampire count"", ""vampire bite"", ""sleepwalking woman"", ""count"", ""escape"", ""coffin"", ""fear"", ""abandoned house"", ""bite mark"", ""sleepwalking"", ""loss of wife"", ""husband wife relationship"", ""vampire bat"", ""romania"", ""based on book"", ""asylum"", ""jonathan harker character"", ""mina murray character"", ""renfield character"", ""gypsy"", ""psychotronic film"", ""handbook"", ""clerk"", ""insane man"", ""angry mob"", ""mass hysteria"", ""expressionistic"", ""mosquito"", ""escaping out a window"", ""chase"", ""scarecrow"", ""cutting thumb"", ""photographic negative scene"", ""hospital room"", ""vaporization"", ""occultist"", ""symbology"", ""coded message"", ""symbol"", ""playing croquet"", ""cargo"", ""day for night"", ""reflection in a mirror"", ""stroke of midnight"", ""clock"", ""grotesque""]",Vampire Count Orlok expresses interest in a new residence and real estate agent Hutter's wife.,"[""nm0775180"", ""nm0903194"", ""nm0775659"", ""nm0774114""]","[""nm0003638""]"
tt0014142,https://m.media-amazon.com/images/M/MV5BOTkwM2Y1MGQtZGUxYy00ZTJlLWJjMDQtMzM1YmRmNTMzZTY1XkEyXkFqcGc@._V1_.jpg,7.2,6392,US,"('en',)","[""1480s"", ""15th century"", ""church bell"", ""chained up woman"", ""tumbrel"", ""stabbed in the back"", ""battering ram"", ""chained man"", ""silent film"", ""notre dame cathedral paris"", ""quasimodo character"", ""esmeralda character"", ""year 1482"", ""monster makeup"", ""reference to christopher columbus"", ""king louis xi character"", ""oppressor"", ""archdeacon"", ""grotesque"", ""clergy"", ""social conflict"", ""flashback"", ""baby bootie"", ""kidnapped child"", ""ribaldry"", ""frivolity"", ""bastille"", ""captain of the guards"", ""fiance fiancee relationship"", ""ladies' man"", ""middle ages"", ""goat"", ""infatuation"", ""master servant relationship"", ""pretending to be blind"", ""faking a physical disability"", ""class conflict"", ""gallows"", ""foster father foster daughter relationship"", ""compassion"", ""poet"", ""aristocrat"", ""message"", ""jealousy"", ""injustice"", ""forced confession"", ""magistrate"", ""vise"", ""recuperation"", ""praying"", ""insane woman"", ""learning the truth"", ""molten lead"", ""thrown from a rooftop"", ""medallion"", ""younger version of character"", ""woman sentenced to death"", ""change of heart"", ""lust"", ""revenge"", ""new clothes"", ""death of protagonist"", ""spiderweb"", ""profanity"", ""romani people"", ""france"", ""fake wig"", ""period drama"", ""costume drama"", ""period romance"", ""wrongful arrest"", ""based on the novel of the same name"", ""beggars' guild"", ""church bell tower"", ""society melodrama"", ""culture clash"", ""gothic romance"", ""gypsy dancer"", ""deaf man"", ""love across social classes"", ""unrequited love story"", ""gothic horror"", ""aristocracy"", ""catholic priest"", ""self sacrifice"", ""carnival of fools"", ""gypsy girl"", ""costume ball"", ""romantic obsession"", ""guard"", ""court trial"", ""sentenced to be hanged"", ""public flogging"", ""wrongfully convicted"", ""mother daughter reconciliation"", ""criminal underworld"", ""stabbed in back"", ""death knell"", ""lord chamberlain"", ""girl pours man a drink""]","In 15th-century Paris, the brother of the archdeacon plots with the gypsy king to foment a peasant revolt. Meanwhile, a freakish hunchback falls in love with a gypsy dancer.","[""nm0151606"", ""nm0589105"", ""nm0449908"", ""nm0504476""]","[""nm0941637""]"
tt0014341,https://m.media-amazon.com/images/M/MV5BNDY2MjRmZWQtZTRmYS00YjA2LTg0ZTgtYzBjODJiNTFkMTc4XkEyXkFqcGc@._V1_.jpg,7.7,12920,US,"('zxx',)","[""blood feud"", ""1830s"", ""cat"", ""dog"", ""young"", ""man"", ""vendetta"", ""train crash"", ""manhattan new york city"", ""shenandoah valley"", ""bound together by rope"", ""murder attempt"", ""family feud"", ""blue ridge mountains"", ""train ride"", ""inheritance"", ""family relationships"", ""river rapids""]","A man returns to his Appalachian homestead. On the trip, he falls for a young woman. The only problem is her family has vowed to kill every member of his family.","[""nm0000036"", ""nm0848231"", ""nm0731247"", ""nm0124287""]","[""nm0090007"", ""nm0000036""]"
tt0014358,https://m.media-amazon.com/images/M/MV5BOGMyN2U5OWEtNTlmYi00YzUyLWJlYmQtZTc0YTY5OTU5MTEwXkEyXkFqcGc@._V1_.jpg,7.2,5880,US,"('zxx',)","[""preacher"", ""u.s. mexico border"", ""fugitive"", ""convict"", ""pastor"", ""small town"", ""pilgrim"", ""escaped convict"", ""silent"", ""silent film"", ""silent comedy"", ""town"", ""escaped prisoner"", ""church"", ""mexico"", ""cake"", ""slapped in the face"", ""mistaken identity"", ""religion""]","Disguised as a priest, an escaped convict makes his way to Texas. He ends up in a small rural town where the townsfolk mistake him for their new church minister.","[""nm0000122"", ""nm0701012"", ""nm0152260"", ""nm0920323""]","[""nm0000122""]"
tt0014429,https://m.media-amazon.com/images/M/MV5BNjc2NjNkYzgtNzQwMi00YWI4LTkzNGMtYzJlMWQxNjAzNGQ4XkEyXkFqcGc@._V1_.jpg,8.1,23781,US,"('en',)","[""department store"", ""publicity stunt"", ""los angeles california"", ""national film registry"", ""unemployment"", ""practical joke"", ""slapstick comedy"", ""kick me sign"", ""urban adventure"", ""california"", ""climbing a building"", ""sales clerk"", ""buildering"", ""skyscraper"", ""stunt"", ""human fly"", ""ledge"", ""clock"", ""rat"", ""dog"", ""rooftop"", ""train station"", ""police chase"", ""mouse"", ""pigeon"", ""roommate"", ""prank"", ""mannequin"", ""seeking a job"", ""advertisement"", ""bird on head"", ""hiding from police"", ""cat"", ""farce comedy"", ""exclamation point in title"", ""fabric"", ""long distance romance"", ""small town"", ""dating"", ""new job"", ""eyeglasses"", ""ambition"", ""mother son relationship"", ""letter"", ""gift"", ""hanging from clock"", ""tramway"", ""tobacconist stand"", ""steam whistle"", ""horse cart"", ""chauffeur"", ""kicked in the butt"", ""net"", ""landlady"", ""jewelry store"", ""laundry truck"", ""impersonation"", ""ambulance"", ""drunkenness"", ""construction worker""]",A boy leaves his small country town and heads to the big city to get a job. As soon as he makes it big his sweetheart will join him and marry him. His enthusiasm to get ahead leads to some interesting adventures.,"[""nm0516001"", ""nm0205192"", ""nm0835128"", ""nm0949927""]","[""nm0628345"", ""nm0853130""]"
tt0014538,https://m.media-amazon.com/images/M/MV5BMjI3OTEzODA4NF5BMl5BanBnXkFtZTgwODc0NDIwMjE@._V1_.jpg,7.0,5438,US,"('zxx',)","[""cat"", ""monster"", ""cavewoman"", ""anthology film"", ""omnibus film"", ""portmanteau film"", ""three stories"", ""collection of short films"", ""stone"", ""falling into water"", ""ouija"", ""wristwatch"", ""sundial"", ""dog"", ""riding dinosaur"", ""kaiju"", ""stone age"", ""wedding"", ""wanted man"", ""snow"", ""prohibition"", ""police"", ""love triangle"", ""elephant"", ""duel"", ""drunkenness"", ""dice"", ""car"", ""anachronism"", ""ancient rome"", ""chariot race"", ""roman empire"", ""caveman"", ""dog sled"", ""american football"", ""chariot"", ""dinosaur"", ""episodic"", ""lion"", ""number in title""]",The misadventures of Buster in three separate historical periods.,"[""nm0000036"", ""nm0494993"", ""nm0000891"", ""nm0731247""]","[""nm0166836"", ""nm0000036""]"
tt0014624,https://m.media-amazon.com/images/M/MV5BOTFhYmZjZDUtMzZmMC00YzRmLTlmOTUtZjJlN2M1MzBjODFhXkEyXkFqcGc@._V1_.jpg,6.9,6460,US,"('en',)","[""suicide"", ""train station"", ""necklace"", ""france"", ""romantic drama"", ""silent"", ""fiance"", ""silent film"", ""woman"", ""love"", ""female protagonist"", ""apartment"", ""telephone"", ""party"", ""paris france"", ""jealousy"", ""high society"", ""death of boyfriend"", ""cook"", ""cooking"", ""broken home"", ""boyfriend girlfriend relationship"", ""train"", ""music score composed by director"", ""death of father""]",A kept woman runs into her former fiancé and finds herself torn between love and comfort.,"[""nm0701012"", ""nm0312238"", ""nm0588033"", ""nm0461438""]","[""nm0000122""]"
tt0015064,https://m.media-amazon.com/images/M/MV5BNjU5ODQ5YjMtMWRmMC00MmI0LTgyNjUtY2FhMDcwZTBmOGI0XkEyXkFqcGc@._V1_.jpg,8.0,15808,DE,"('zxx',)","[""porter"", ""hotel"", ""uniform"", ""forced perspective"", ""revolving door"", ""wedding"", ""gossip"", ""demotion"", ""old age"", ""ageism"", ""embarrassment"", ""train station"", ""intoxication"", ""night watchman"", ""lost button"", ""germany"", ""doorman"", ""aging"", ""nameless character"", ""shame"", ""disgrace"", ""wedding celebration"", ""dream sequence"", ""hangover"", ""ridicule"", ""pride"", ""cigar smoking"", ""drunkenness"", ""murnau and jannings"", ""psychological drama"", ""tragedy drama"", ""workplace drama"", ""job"", ""old man"", ""rain"", ""washroom attendant"", ""rags to riches"", ""inheritance"", ""dejection"", ""hotel doorman"", ""humiliation""]","An aging doorman is forced to face the scorn of his friends, neighbors and society after being fired from his prestigious job at a luxurious hotel.","[""nm0417837"", ""nm0217848"", ""nm0384897"", ""nm0476130""]","[""nm0003638""]"
tt0015163,https://m.media-amazon.com/images/M/MV5BM2E4Y2E2MzItMzMyOS00OWM1LWIxMDAtZTk5N2UxOGY3OWIzXkEyXkFqcGc@._V1_.jpg,7.5,11519,US,"('en',)","[""slapstick comedy"", ""national film registry"", ""steamship"", ""heiress"", ""lifeboat"", ""underwater scene"", ""cannibal"", ""abandoned ship"", ""octopus"", ""millionaire"", ""seaport"", ""adrift"", ""heir"", ""marriage proposal"", ""attempted sabotage"", ""adrift at sea"", ""breakfast"", ""firecracker"", ""roman candle"", ""thunderstorm"", ""engine room"", ""gadget"", ""pacific island"", ""anchor"", ""leak"", ""running aground"", ""cannibal tribe"", ""fireworks"", ""submarine"", ""deckchair"", ""broom"", ""spy"", ""toy cannon"", ""tin can"", ""deep sea diving"", ""rainstorm"", ""father daughter relationship"", ""coconut"", ""quarantine flag"", ""u.s. coast guard"", ""egg"", ""coffee"", ""chase"", ""wealth"", ""stranded""]",Two spoiled rich people find themselves trapped on an empty passenger ship.,"[""nm0000036"", ""nm0570230"", ""nm0089162"", ""nm0123548""]","[""nm0187981"", ""nm0000036""]"
tt0015174,https://m.media-amazon.com/images/M/MV5BYjQ4YjIwZDQtM2NkNS00MTFjLTkzYTEtMTAyZGVhMzk2ZTQ4XkEyXkFqcGc@._V1_.jpg,7.9,5234,DE,"('de',)","[""murder of a child"", ""woman murders a man"", ""murderess"", ""fictional kingdom"", ""norse mythology"", ""germanic mythology"", ""huns"", ""attila"", ""king"", ""hun"", ""siegfried"", ""oath"", ""battle"", ""guest"", ""treasure"", ""son"", ""revenge"", ""gold"", ""german"", ""fight"", ""death"", ""castle"", ""baby"", ""second part"", ""death of title character"", ""inexorability"", ""unforgiveness"", ""hatred"", ""minstrel"", ""grief"", ""death of brother"", ""revenge motive"", ""building on fire"", ""set on fire"", ""hospitality"", ""child murderer"", ""reward"", ""royal court"", ""widow"", ""based on legend"", ""5th century"", ""germany"", ""mourning"", ""sadness"", ""fictional war"", ""expressionist"", ""expressionism"", ""vengeance"", ""tomb"", ""throne"", ""theft"", ""teuton"", ""sword"", ""sword fight"", ""song"", ""song of death"", ""soil"", ""singing"", ""racist"", ""queen"", ""prayer"", ""murder"", ""mob"", ""mass hysteria"", ""love"", ""justice"", ""husband wife relationship"", ""gate"", ""flaming arrow"", ""fire"", ""feast"", ""epic"", ""duel"", ""dragon"", ""brother sister relationship"", ""brother brother relationship"", ""assassin"", ""arrow in back"", ""armor"", ""sequel"", ""death of son"", ""character name in title""]","Princess Kriemhild vows to avenge her husband's murder but must overcome her brothers who swore allegiance to Hagen. She marries Etzel, King of the Huns, and persuades his army to attack Hagen, but she loses more than she bargained for.","[""nm0778159"", ""nm0036459"", ""nm0519765"", ""nm0611052""]","[""nm0000485""]"
tt0015175,https://m.media-amazon.com/images/M/MV5BMjA2MzQ2MDIyNl5BMl5BanBnXkFtZTgwMDA2MTA5MTE@._V1_.jpg,8.1,6852,DE,"('de',)","[""f rated"", ""first of series"", ""magical mask"", ""hunt"", ""norse mythology"", ""germanic mythology"", ""huns"", ""silent film"", ""kaiju"", ""warrioress"", ""king"", ""dragon"", ""treasure"", ""sword"", ""spear"", ""helmet"", ""vassal"", ""leaf"", ""forest"", ""princess"", ""iceland"", ""little person"", ""blood"", ""magic"", ""mask"", ""magical object"", ""artifact"", ""starving to death"", ""starved to death"", ""water spring"", ""vow of revenge"", ""death of husband"", ""death of loved one"", ""mark"", ""hunting party"", ""premonition"", ""weak king"", ""legendary hero"", ""hero"", ""death of hero"", ""brother in law brother in law relationship"", ""rebelliousness"", ""bracelet"", ""assumed identity"", ""royal court"", ""royal wedding"", ""minstrel"", ""crown"", ""blood shower"", ""eye poked out"", ""fire breathing dragon"", ""fortress"", ""ancient myth"", ""blacksmith"", ""5th century"", ""worms germany"", ""turned to stone"", ""suicide"", ""stabbed in the back"", ""ring of fire"", ""priest"", ""one eyed man"", ""oath"", ""murder"", ""mother daughter relationship"", ""marriage"", ""loss of wife"", ""loss of husband"", ""knight"", ""invulnerability"", ""husband wife relationship"", ""hidden treasure"", ""death of title character"", ""brother sister relationship"", ""blood brothers"", ""bird"", ""betrayal"", ""based on legend"", ""fictional war"", ""invisible man"", ""invisibility"", ""contest"", ""male rear nudity"", ""male nudity"", ""duology"", ""epic"", ""character name in title""]","Siegfried, son of King Siegmund of Xanten, sets off on a treacherous journey to the Kingdom of Burgundy to ask King Gunther for the hand of his sister, the beautiful Princess Kriemhild.","[""nm0036459"", ""nm0778159"", ""nm0707765"", ""nm0725332""]","[""nm0000485""]"
tt0015324,https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_.jpg,8.2,60844,US,"('zxx',)","[""false accusation"", ""surrealism"", ""national film registry"", ""daydream"", ""romantic rivalry"", ""private detective"", ""projectionist"", ""pocket watch"", ""movie reality crossover"", ""movie theater"", ""small town"", ""film within a film"", ""dream sequence"", ""amateur detective"", ""character name as title"", ""out of body experience"", ""axe"", ""exploding billiard ball"", ""bomb"", ""detective"", ""real life father and son in law in the film"", ""railroad water tower"", ""water drain spout"", ""wish fulfillment dream"", ""pearl necklace"", ""car floats in a river"", ""name in title"", ""kissing someone's hand"", ""aspiring detective"", ""finger licking"", ""slapstick comedy"", ""directed by star"", ""directed by cast member"", ""cleaner"", ""cleaner as protagonist"", ""fake mustache"", ""dog"", ""confectionery"", ""gift"", ""suitor"", ""ring"", ""being followed"", ""cigarette smoking"", ""almost hit by a car"", ""almost hit by a train"", ""jumping on the top of a moving train"", ""suspicion"", ""love triangle"", ""wet clothes"", ""pawn shop"", ""pawnbroker"", ""lighting a cigarette"", ""necklace"", ""walking on a train roof"", ""fantasy sequence"", ""safe"", ""spitting out drink"", ""accomplice"", ""grenade"", ""hiding in a closet"", ""attempted murder"", ""cabriolet"", ""pointing a gun at someone"", ""whistling"", ""human in a cage"", ""kidnapping"", ""jumping out a window"", ""chase"", ""hidden door"", ""secret door"", ""master of disguise"", ""stag party"", ""tied together"", ""shooting"", ""gunshot"", ""exploding car"", ""car chase"", ""falling into water"", ""falling off a chair"", ""box of candy"", ""planting evidence"", ""booby trap"", ""jewel theft"", ""trapdoor"", ""motorcycle"", ""falling off a motorcycle"", ""crashing through a window"", ""criminal gang"", ""sleeping on the job"", ""urban adventure"", ""farce comedy"", ""surreal comedy"", ""bumbling detective mystery"", ""feel good romance"", ""public domain"", ""drag"", ""ladder"", ""price tag"", ""banana peel"", ""mirror""]","A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.","[""nm0000036"", ""nm0570230"", ""nm0444172"", ""nm0175068""]","[""nm0000036""]"
tt0015361,https://m.media-amazon.com/images/M/MV5BMDA0MmE2M2UtNmIyZS00NjEyLTg4NDItZWMyMDU1MjA2MmJkXkEyXkFqcGc@._V1_.jpg,7.6,8982,SUHH,"('zxx',)","[""communist propaganda"", ""factory"", ""police"", ""communism"", ""starving"", ""turmoil"", ""class society"", ""working class family"", ""labor movement"", ""working class"", ""violence"", ""tsarist russia"", ""capitalism"", ""capitalist"", ""unrest"", ""social discontent"", ""one word title"", ""army vs civilians"", ""experimental film"", ""cult director"", ""breaking the fourth wall"", ""anti capitalism"", ""infanticide"", ""class struggle"", ""dead child"", ""massacre"", ""bare chested male"", ""russian empire"", ""working man"", ""animal cruelty"", ""corruption"", ""fight for rights"", ""worker exploitation"", ""mass murder"", ""anti authority"", ""little person"", ""comic character"", ""proletariat"", ""poverty"", ""hunger"", ""factory worker"", ""crowd"", ""police brutality"", ""social critic"", ""suicide by hanging"", ""steel foundry"", ""undercover spy"", ""political demonstration"", ""worker rebellion"", ""year 1903"", ""factory manager"", ""political drama"", ""directorial feature film debut"", ""false accusation"", ""labor strike"", ""vladimir lenin quotation"", ""writer director editor"", ""company director"", ""organized labor"", ""police chief"", ""employer employee relationship"", ""horse drawn fire wagon"", ""dead animals"", ""wheelbarrow"", ""informers"", ""factory workers"", ""secret police agent"", ""subterfuge"", ""management employee relationship"", ""deception"", ""factory foreman"", ""fire hose used on a person"", ""bribery"", ""undercover government agent"", ""building on fire"", ""political persecution"", ""shareholder meeting"", ""revolutionary"", ""mother in jeopardy"", ""police violence"", ""governor"", ""animal slaughter"", ""political corruption"", ""agent provocateur"", ""mounted police"", ""fireman"", ""riot"", ""child in jeopardy"", ""disguise"", ""killing an animal""]",A group of oppressed factory workers go on strike in pre-revolutionary Russia.,"[""nm0795500"", ""nm0017893"", ""nm0327150"", ""nm0412045""]","[""nm0001178""]"
tt0015400,https://m.media-amazon.com/images/M/MV5BZDg5YzZlZDgtMjdkNy00ZWFkLWE2ZmQtY2U4MDU2MWE2NGM2XkEyXkFqcGc@._V1_.jpg,7.7,7292,US,"('en',)","[""princess"", ""palace"", ""arabian nights"", ""national film registry"", ""genie"", ""crystal ball"", ""sword and sorcery fantasy"", ""magic trick"", ""caliph"", ""confession"", ""mosque"", ""flying carpet"", ""pegasus"", ""rescue"", ""quest adventure"", ""romantic rivalry"", ""apple"", ""thief hero"", ""disguise"", ""suitor"", ""swashbuckler"", ""princess commoner love"", ""flying horse"", ""invisibility cloak"", ""arab"", ""swashbuckler adventure"", ""epic adventure"", ""epic fantasy"", ""whipping"", ""corporal punishment"", ""prince"", ""mongol"", ""slave"", ""indian"", ""persian"", ""impostor"", ""prophecy"", ""underwater scene"", ""winged horse"", ""resurrection"", ""secret army"", ""love"", ""baghdad"", ""abbasid caliphate"", ""deathbed"", ""home intruder"", ""giant animal"", ""poison"", ""islamic golden age"", ""magical carpet"", ""magical rope"", ""monster"", ""treasure hunt"", ""psychotronic film"", ""co written by star"", ""holy man"", ""asian stereotype"", ""rose"", ""slipper"", ""damsel in distress"", ""ring"", ""produced by star"", ""moral reformation"", ""flogging"", ""allegory"", ""horseback riding"", ""map"", ""kandahar afghanistan"", ""betrayal"", ""arranged marriage"", ""boiling oil"", ""elopement"", ""ends with a kiss"", ""supernatural fantasy"", ""desert adventure"", ""place name in title"", ""sword"", ""1001 nights"", ""remade"", ""four word title"", ""afi"", ""magic"", ""treasure"", ""racial stereotype"", ""rope"", ""sheik"", ""horse"", ""city name in title"", ""title written by female"", ""quotation from the quran"", ""middle east"", ""western asia"", ""asia"", ""earring"", ""purse"", ""purse snatcher"", ""donkey"", ""stealing food"", ""basket"", ""call to prayer""]",A recalcitrant thief vies with a duplicitous Mongol ruler for the hand of a beautiful princess.,"[""nm0001196"", ""nm0250366"", ""nm0067634"", ""nm0426710""]","[""nm0909825""]"
tt0015532,https://m.media-amazon.com/images/M/MV5BMDM5MWJhNTctNGI1OC00NTJlLTllM2MtNzk4NTE1MzRjNzY0XkEyXkFqcGc@._V1_.jpg,7.8,7217,DE,"('zxx',)","[""silhouette animation"", ""arabian nights"", ""silhouette"", ""mythical"", ""looking at oneself in a mirror"", ""film tinting"", ""color tinting"", ""demon"", ""forced wedding"", ""cutout animation"", ""aladdin character"", ""surrealism"", ""arabian"", ""orient"", ""asia"", ""genie"", ""silent film"", ""1000s"", ""male protagonist"", ""male name in title"", ""german animation"", ""title written by female"", ""european animation"", ""intertitle"", ""equestrianism"", ""magic user"", ""horseback riding"", ""elephant"", ""birthday of the caliph"", ""magic horse"", ""royal birthday"", ""son of the caliph"", ""daughter of the caliph"", ""star and crescent"", ""heraldic emblem"", ""reference to muhammad"", ""journey"", ""fictional island"", ""magic island"", ""young prince"", ""adventurer"", ""brave man"", ""wak wak"", ""spirit world"", ""fictional country"", ""catfight"", ""two women fighting over a man"", ""fighting over a man"", ""bath"", ""fictional lake"", ""magic lake"", ""fantasy world"", ""woman takes a bath"", ""spying on a nude woman"", ""spying on a woman"", ""voyeur"", ""voyeurism"", ""peeping tom"", ""male voyeur"", ""woman bathing"", ""nude woman"", ""pretty woman"", ""bathing in a lake"", ""man runs after a woman"", ""horny man chasing a woman against her will"", ""lusting after a woman"", ""cloak"", ""cloak of feathers"", ""stealing someone's clothes"", ""stealing a woman's clothes"", ""fainting"", ""fainting woman"", ""man carries a woman in his arms"", ""lands of the demons"", ""man kidnaps a woman"", ""damsel in distress"", ""traveling to china"", ""east asia"", ""character says don't be afraid"", ""reference to allah"", ""muslim"", ""islam"", ""patron deity"", ""patron god"", ""religious man"", ""marriage proposal"", ""bride kidnapping"", ""chains"", ""chained man"", ""prisoner"", ""swan maiden"", ""magical girl"", ""remote viewing"", ""shapeshifting"", ""shapeshifter"", ""turning into an animal"", ""human turns into an animal"", ""turned into a bat"", ""bat"", ""turning into a bat""]","A handsome prince rides a flying horse to faraway lands and embarks on magical adventures, which include befriending a witch, meeting Aladdin, battling demons and falling in love with a princess.",[],"[""nm0718201"", ""nm0002569""]"
tt0015624,https://m.media-amazon.com/images/M/MV5BNjY2MTA1MjExNV5BMl5BanBnXkFtZTgwNzQ2ODAyMjE@._V1_.jpg,7.9,7527,US,"('zxx',)","[""1910s"", ""national film registry"", ""blockbuster"", ""france"", ""epic war"", ""world war one"", ""mother son relationship"", ""infantry"", ""gas mask"", ""epic drama"", ""tearjerker romance"", ""epic romance"", ""hand grenade"", ""forest"", ""wounded veteran"", ""language barrier"", ""battlefield"", ""american in france"", ""childhood flashback"", ""army soldier"", ""sniper killed"", ""leg amputee"", ""german sniper"", ""army tank"", ""machine gun nest"", ""coming of age drama"", ""u.s. army"", ""class differences"", ""battle of belleau wood"", ""brawl instigator"", ""mail call"", ""makeshift shower"", ""full rear nudity male"", ""french woman"", ""shared chewing gum"", ""courage under fire"", ""construction worker"", ""letter from home"", ""courtship"", ""reference to a french dictionary"", ""wartime separation"", ""wartime romance"", ""the rainbow division"", ""military comradeship"", ""doughboy"", ""new york city"", ""biplane"", ""kiss"", ""world war one soldier"", ""death of soldier"", ""army sergeant"", ""bartender"", ""infirmary"", ""care package"", ""unwanted sexual advances"", ""heroism under fire"", ""drunkenness"", ""marriage engagement"", ""anti war"", ""friendship"", ""u.s. army soldier"", ""marching into battle"", ""marne river"", ""love triangle"", ""family relationships"", ""irish american"", ""romantic sabotage"", ""rich man poor man relationship"", ""no man's land"", ""frog"", ""strafing from an aircraft"", ""field demotion"", ""outdoor nudity"", ""shenanigans"", ""family farm"", ""aerial shot"", ""foxhole"", ""trench warfare"", ""girlfriend marries boyfriend's brother"", ""combat"", ""world war one veteran"", ""fiancee cheats on fiance"", ""spitting tobacco"", ""canon fire"", ""war wound"", ""shot in leg"", ""maturation"", ""bayonet"", ""belly crawl"", ""romantic betrayal"", ""u.s. 42nd infantry division"", ""converted church"", ""loss of innocence"", ""artificial leg"", ""swimming"", ""family reunion"", ""world war one battle"", ""friendship during wartime"", ""trio of friends"", ""contest""]",A young American soldier witnesses the horrors of the Great War.,"[""nm0318105"", ""nm0012395"", ""nm0098376"", ""nm0568282""]","[""nm0896542"", ""nm0384276""]"
tt0015648,https://m.media-amazon.com/images/M/MV5BZmY5ZGQwMTEtM2E0ZC00NzVkLTgyYzktZDYxMjhiMzA5N2MzXkEyXkFqcGc@._V1_.jpg,7.9,63028,SUHH,"('zxx',)","[""1905 russian revolution"", ""protest"", ""battleship"", ""suppression"", ""social discontent"", ""1900s"", ""army vs civilians"", ""odessa ukraine"", ""insubordination"", ""imperial russian navy"", ""black sea fleet"", ""year 1905"", ""naval uniform"", ""brutality"", ""warship"", ""discontent"", ""russian warship"", ""unrest"", ""europe"", ""rebellion against an empire"", ""odesa"", ""kherson governorate"", ""epic history"", ""epic war"", ""mutiny"", ""russian navy"", ""naval squadron"", ""bolt action rifle"", ""imperial russia"", ""firing squad"", ""black sea"", ""political repression"", ""based on true story"", ""russian empire"", ""borscht"", ""montage"", ""crowd control"", ""antisemitism"", ""sailor"", ""child in jeopardy"", ""silent film"", ""russian revolution"", ""edwardian era"", ""revolution"", ""revolution against an empire"", ""belle epoque"", ""soviet cinema"", ""russian battleship potemkin"", ""battleship potemkin"", ""port city"", ""docudrama drama"", ""period drama"", ""police"", ""soviet montage"", ""stampede"", ""co written by director"", ""character says 'one for all and all for one'"", ""dead sailor"", ""food donation"", ""russian priest"", ""military headquarters"", ""chapter headings"", ""theater"", ""mother crying about dead child"", ""navy officer"", ""gun turret"", ""maggot ridden"", ""hunger strike"", ""flag raising"", ""quay"", ""prologue"", ""carcass"", ""massacre"", ""navy admiral"", ""threatened hanging"", ""rotten meat"", ""odessa steps"", ""rotten food"", ""shooting into a crowd"", ""double amputee"", ""thrown overboard"", ""social commentary"", ""trampled to death"", ""navy doctor"", ""handicapped man"", ""bereavement"", ""naval officer"", ""execution"", ""baby carriage"", ""bolshevism"", ""communism"", ""eyeglasses"", ""homoeroticism""]","In the midst of the Russian Revolution of 1905, the crew of the battleship Potemkin mutiny against the brutal, tyrannical regime of the vessel's officers. The resulting street demonstration in Odessa brings on a police massacre.","[""nm0031446"", ""nm0058290"", ""nm0017893"", ""nm0090434""]","[""nm0001178""]"
